,NOME,ANO_PESQUISA,ANO_INGRESSO,INSTITUICAO_ENSINO_ALUNO,IDADE_ALUNO,ANOS_PM,FASE,TURMA,NIVEL_IDEAL,PONTO_VIRADA,INDICADO_BOLSA,BOLSISTA,INDE,INDE_CONCEITO,PEDRA,DESTAQUE_IEG,DESTAQUE_IDA,DESTAQUE_IPV,IEG,IDA,IPV,IAA,IPS,IPP,IAN,CF,CG,CT,QTD_AVAL,REC_AVA_1,REC_AVA_2,REC_AVA_3,REC_AVA_4,REC_EQUIPE_1,REC_EQUIPE_2,REC_EQUIPE_3,REC_EQUIPE_4,DEFASAGEM,SINALIZADOR_INGRESSANTE,NOTA_PORT,NOTA_MAT,NOTA_ING
2162,ALUNO-1161,2022,2018.0,,,,4.0,L,Fase 6 (2º EM),Não,Sim,Não,6.775990920062696,,Ágata,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,7.333072100313479,6.5,7.2083375,8.33334,5.625,6.71875,5.0,50.0,562.0,11.0,4.0,Promovido de Fase,Mantido na Fase atual,Promovido de Fase,Mantido na Fase + Bolsa,,,,,,,4.666666666666667,6.5,8.333333333333334
2163,ALUNO-1162,2022,2022.0,,,,0.0,V,Fase 2 (5º e 6º ano),Não,Não,Não,7.300023367521367,,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,8.504273504273504,7.183333333333334,7.5,8.500020000000001,7.5,5.625,5.0,115.0,395.0,5.0,2.0,Promovido de Fase,Mantido na Fase atual,,,,,,,,,8.566666666666666,5.8,
2164,ALUNO-1163,2022,2022.0,,,,7.0,D,Fase 8 (Universitários),Não,Sim,Não,6.944792333333333,,Ágata,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,9.166666666666666,3.75,7.249995,9.58335,7.5,7.03125,5.0,9.0,508.0,6.0,4.0,Promovido de Fase + Bolsa,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,,,,,,,7.0,0.5,
2165,ALUNO-1165,2022,2019.0,,,,4.0,B,Fase 5 (1º EM),Não,Sim,Não,6.926393898268398,,Ágata,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,6.449675324675325,6.666666666666667,7.7916675,6.66667,7.5,8.28125,5.0,42.0,516.0,7.0,4.0,Promovido de Fase + Bolsa,Mantido na Fase atual,Promovido de Fase,Promovido de Fase + Bolsa,,,,,,,6.0,5.333333333333333,8.666666666666666
2166,ALUNO-1167,2022,2019.0,,,,2.0,I,Fase 2 (5º e 6º ano),Não,Não,Não,7.184480244200245,,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,8.887667887667888,3.5,7.555556666666667,8.000020000000001,7.5,6.458333333333334,10.0,66.0,435.0,4.0,3.0,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,,,,,,,,2.0,5.0,
2167,ALUNO-1168,2022,2020.0,,,,1.0,M,Fase 3 (7º e 8º ano),Não,Não,Não,7.180380522045855,,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,8.27689594356261,6.666666666666666,7.333333333333333,8.91668,7.5,5.833333333333334,5.0,112.0,438.0,9.0,3.0,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,,,,,,,,6.833333333333333,6.5,
2168,ALUNO-1169,2022,2022.0,,,,2.0,F,Fase 2 (5º e 6º ano),Não,Não,Não,7.502992564102563,,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,9.487179487179487,7.25,6.944443333333333,6.41668,5.0,6.25,10.0,46.0,308.0,6.0,3.0,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,,,,,,,,6.5,8.0,
2169,ALUNO-1170,2022,2019.0,,,,1.0,H,Fase 2 (5º e 6º ano),Não,Não,Não,6.281145375891421,,Ágata,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,6.009891879457097,4.75,6.833325,9.50002,7.5,5.625,5.0,167.0,691.0,7.0,2.0,Mantido na Fase atual,Promovido de Fase,,,,,,,,,4.333333333333333,5.166666666666667,
2170,ALUNO-1171,2022,2019.0,,,,4.0,F,Fase 3 (7º e 8º ano),Sim,Não,Sim,8.63847438888889,,Topázio,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,9.895833333333334,7.911111111111111,9.5000075,8.33334,5.625,7.8125,10.0,3.0,24.0,1.0,4.0,Promovido de Fase + Bolsa,Promovido de Fase,Promovido de Fase,Promovido de Fase + Bolsa,,,,,,,9.666666666666666,7.666666666666667,6.4
2171,ALUNO-1174,2022,2019.0,,,,6.0,A,Fase 7 (3º EM),Não,Não,Sim,4.949617787439614,,Quartzo,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,5.366847826086957,5.877777777777777,5.222213333333333,0.0,5.0,6.5625,5.0,18.0,825.0,18.0,4.0,Promovido de Fase,Mantido na Fase atual,Mantido na Fase + Bolsa,Promovido de Fase,,,,,,,2.333333333333333,5.3,10.0
2172,ALUNO-1176,2022,2017.0,,,,6.0,A,Fase 7 (3º EM),Sim,Não,Sim,8.523222128427129,,Topázio,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,8.940746753246753,8.555555555555555,9.833343333333334,9.16668,7.5,8.90625,5.0,4.0,31.0,4.0,4.0,Promovido de Fase,Promovido de Fase + Bolsa,Promovido de Fase + Bolsa,Promovido de Fase + Bolsa,,,,,,,9.0,7.0,9.666666666666666
2173,ALUNO-1177,2022,2022.0,,,,1.0,J,Fase 2 (5º e 6º ano),Não,Não,Não,7.064253429951691,,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,9.015700483091788,4.916666666666666,7.222223333333333,10.00002,7.5,5.833333333333334,5.0,119.0,466.0,10.0,3.0,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,,,,,,,,4.333333333333333,5.5,
2174,ALUNO-1179,2022,2022.0,,,,2.0,L,Fase 3 (7º e 8º ano),Não,Não,Não,6.646760592592592,,Ágata,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,9.62962962962963,2.25,7.666666666666667,8.41668,7.5,6.458333333333334,5.0,102.0,607.0,14.0,3.0,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,,,,,,,,0.5,4.0,
2175,ALUNO-1180,2022,2022.0,,,,2.0,P,Fase 3 (7º e 8º ano),Não,Não,Não,6.142593037037038,,Ágata,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,6.018518518518519,7.0,8.111113333333336,0.0,7.5,6.666666666666666,5.0,129.0,703.0,9.0,3.0,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,,,,,,,,6.0,8.0,
2176,ALUNO-1181,2022,2019.0,,,,1.0,J,Fase 3 (7º e 8º ano),Não,Não,Não,7.455557555555556,,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,9.444444444444445,7.083333333333334,7.333333333333333,8.500020000000001,7.5,5.833333333333334,5.0,87.0,333.0,7.0,3.0,Mantido na Fase atual,Mantido na Fase atual,Promovido de Fase,,,,,,,,6.166666666666667,8.0,
2177,ALUNO-1182,2022,2021.0,,,,0.0,R,ALFA  (2º e 3º ano),Não,Não,Não,7.886571512820513,,Ametista,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,9.097435897435895,9.616666666666667,7.249995,8.500020000000001,5.0,3.4375,10.0,47.0,175.0,4.0,2.0,Promovido de Fase,Mantido na Fase atual,,,,,,,,,9.7,9.533333333333331,
2178,ALUNO-1184,2022,2022.0,,,,1.0,U,Fase 2 (5º e 6º ano),Não,Não,Não,7.475002333333333,,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,9.666666666666666,6.0,7.833335,9.000020000000001,7.5,6.25,5.0,85.0,326.0,5.0,2.0,Mantido na Fase atual,Mantido na Fase atual,,,,,,,,,5.0,7.0,
2179,ALUNO-1185,2022,2022.0,,,,1.0,A,Fase 2 (5º e 6º ano),Não,Não,Não,7.461113333333333,,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,9.666666666666666,7.0,7.722223333333334,7.50002,7.5,5.833333333333334,5.0,86.0,329.0,7.0,3.0,Mantido na Fase atual,Promovido de Fase,Mantido na Fase atual,,,,,,,,6.0,8.0,
2180,ALUNO-1186,2022,2022.0,,,,3.0,M,Fase 4 (9º ano),Não,Não,Não,4.733141106060606,,Quartzo,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,4.53030303030303,2.5,4.7083275,5.41665,7.5,5.9375,5.0,136.0,838.0,15.0,4.0,Promovido de Fase,Mantido na Fase atual,Mantido na Fase atual,Alocado em Fase anterior,,,,,,,5.0,0.0,
2181,ALUNO-1190,2022,2019.0,,,,3.0,M,Fase 3 (7º e 8º ano),Não,Sim,Não,6.929611095238096,,Ágata,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,7.413690476190476,5.000000000000001,6.166655,7.91667,6.875,7.34375,10.0,66.0,514.0,4.0,4.0,Promovido de Fase,Mantido na Fase atual,Mantido na Fase atual,Promovido de Fase + Bolsa,,,,,,,6.666666666666667,5.5,2.833333333333333
2182,ALUNO-1191,2022,2017.0,,,,4.0,F,Fase 4 (9º ano),Não,Não,Sim,8.180903944444445,,Topázio,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,9.333333333333334,7.888888888888889,8.2916725,7.5,5.0,8.28125,10.0,9.0,89.0,3.0,4.0,Promovido de Fase + Bolsa,Mantido na Fase atual,Promovido de Fase,Promovido de Fase + Bolsa,,,,,,,7.5,7.166666666666667,9.0
2183,ALUNO-1192,2022,2022.0,,,,2.0,K,Fase 3 (7º e 8º ano),Não,Não,Não,6.725002000000001,,Ágata,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,9.666666666666666,3.25,7.333333333333333,8.000020000000001,7.5,6.25,5.0,94.0,578.0,6.0,3.0,Mantido na Fase atual,Promovido de Fase,Mantido na Fase atual,,,,,,,,1.0,5.5,
2184,ALUNO-1194,2022,2022.0,,,,1.0,A,Fase 2 (5º e 6º ano),Não,Não,Não,7.677713417989418,,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,8.756613756613756,7.083333333333333,8.277776666666666,10.00002,7.5,6.041666666666667,5.0,63.0,242.0,3.0,3.0,Promovido de Fase,Promovido de Fase,Mantido na Fase atual,,,,,,,,8.166666666666666,6.0,
2185,ALUNO-1195,2022,2020.0,,,,4.0,A,Fase 3 (7º e 8º ano),Sim,Não,Sim,8.645932539215686,,Topázio,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,9.419934640522875,7.955555555555556,8.6666725,7.5,8.125,8.75,10.0,2.0,22.0,1.0,4.0,Promovido de Fase + Bolsa,Mantido na Fase atual,Promovido de Fase,Promovido de Fase + Bolsa,,,,,,,6.666666666666667,7.5,9.7
2186,ALUNO-1199,2022,2021.0,,,,0.0,L,Fase 2 (5º e 6º ano),Não,Não,Não,7.645834666666667,,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,10.0,7.083333333333334,7.58333,9.000020000000001,7.5,5.625,5.0,71.0,255.0,6.0,2.0,Mantido na Fase atual,Mantido na Fase atual,,,,,,,,,7.0,7.166666666666667,
2187,ALUNO-1202,2022,2022.0,,,,1.0,U,Fase 2 (5º e 6º ano),Não,Não,Não,7.451335164578111,,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,8.798329156223893,6.916666666666666,8.16667,8.000020000000001,7.5,6.25,5.0,88.0,335.0,6.0,2.0,Promovido de Fase,Promovido de Fase,,,,,,,,,6.5,7.333333333333333,
2188,ALUNO-1203,2022,2022.0,,,,0.0,H,ALFA  (2º e 3º ano),Não,Não,Não,8.154543650793652,,Topázio,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,8.670634920634921,8.133333333333333,7.24999,10.00002,8.125,5.3125,10.0,26.0,96.0,2.0,2.0,Mantido na Fase atual,Mantido na Fase atual,,,,,,,,,8.5,7.766666666666667,
2189,ALUNO-1204,2022,2021.0,,,,1.0,P,Fase 2 (5º e 6º ano),Não,Não,Não,7.750398603174604,,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,9.682539682539682,7.333333333333334,7.777776666666666,10.00002,6.875,6.041666666666667,5.0,55.0,216.0,3.0,3.0,Mantido na Fase atual,Promovido de Fase,Mantido na Fase atual,,,,,,,,7.0,7.666666666666667,
2190,ALUNO-1206,2022,2021.0,,,,1.0,B,Fase 1 (4º ano),Não,Não,Não,8.072224444444444,,Topázio,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,8.88888888888889,8.0,7.555556666666667,8.500020000000001,7.5,5.833333333333334,10.0,29.0,124.0,4.0,3.0,Mantido na Fase atual,Promovido de Fase,Promovido de Fase,,,,,,,,7.833333333333333,8.166666666666666,
2191,ALUNO-1207,2022,2022.0,,,,2.0,L,Fase 3 (7º e 8º ano),Não,Não,Não,7.940280666666667,,Ametista,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,10.0,7.5,8.222226666666668,9.000020000000001,7.5,6.458333333333333,5.0,21.0,159.0,5.0,3.0,Promovido de Fase,Mantido na Fase atual,Mantido na Fase atual,,,,,,,,10.0,5.0,
2192,ALUNO-1208,2022,2022.0,,,,0.0,K,Fase 1 (4º ano),Sim,Sim,Não,8.259535082249474,,Topázio,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,9.251827077914037,9.733333333333334,8.500005,9.50002,7.5,5.625,5.0,18.0,71.0,3.0,2.0,Promovido de Fase + Bolsa,Mantido na Fase atual,,,,,,,,,9.866666666666667,9.6,
2193,ALUNO-1209,2022,2022.0,,,,0.0,O,ALFA  (2º e 3º ano),Não,Não,Não,7.334936230769231,,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,8.945512820512821,4.083333333333333,7.333325,9.50002,7.5,5.625,10.0,114.0,381.0,8.0,2.0,Mantido na Fase atual,Mantido na Fase atual,,,,,,,,,3.666666666666667,4.5,
2194,ALUNO-1210,2022,2021.0,,,,0.0,T,Fase 1 (4º ano),Não,Não,Não,7.249737116402116,,Ametista,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,8.248677248677248,7.583333333333334,7.916665,7.50002,6.875,5.625,5.0,121.0,412.0,2.0,2.0,Promovido de Fase,Promovido de Fase,,,,,,,,,8.333333333333334,6.833333333333333,
2195,ALUNO-1211,2022,2021.0,,,,0.0,R,Fase 1 (4º ano),Não,Não,Não,6.575448717948719,,Ágata,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,5.673076923076924,7.266666666666667,7.66666,8.91668,5.625,5.0,5.0,170.0,635.0,8.0,2.0,Promovido de Fase,Mantido na Fase atual,,,,,,,,,8.866666666666667,5.666666666666667,
2196,ALUNO-1213,2022,2022.0,,,,3.0,A,Fase 3 (7º e 8º ano),Não,Não,Não,7.3354175,,Ametista,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,6.875,6.25,7.2499975,6.66668,8.75,7.1875,10.0,44.0,380.0,10.0,4.0,Promovido de Fase,Promovido de Fase,Mantido na Fase atual,Mantido na Fase atual,,,,,,,5.0,7.5,
2197,ALUNO-1214,2022,2021.0,,,,1.0,M,Fase 2 (5º e 6º ano),Não,Não,Não,7.692903234567901,,Ametista,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,8.006172839506172,9.0,7.333333333333333,9.50002,7.5,6.25,5.0,62.0,236.0,5.0,3.0,Mantido na Fase atual,Mantido na Fase atual,Promovido de Fase,,,,,,,,9.166666666666666,8.833333333333334,
2198,ALUNO-1215,2022,2019.0,,,,2.0,B,Fase 3 (7º e 8º ano),Não,Sim,Não,7.908336,,Ametista,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,10.0,8.5,8.000003333333334,9.000020000000001,5.625,6.458333333333334,5.0,24.0,167.0,4.0,3.0,Promovido de Fase + Bolsa,Promovido de Fase,Promovido de Fase,,,,,,,,8.5,8.5,
2199,ALUNO-1217,2022,2016.0,,,,4.0,A,Fase 5 (1º EM),Sim,Não,Sim,7.83582013255232,,Ametista,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,7.775967329428265,8.533333333333333,8.83334,7.91667,6.25,8.90625,5.0,17.0,189.0,6.0,4.0,Promovido de Fase + Bolsa,Mantido na Fase atual,Promovido de Fase,Promovido de Fase + Bolsa,,,,,,,9.0,7.5,9.1
2200,ALUNO-1219,2022,2017.0,,,,5.0,A,Fase 5 (1º EM),Sim,Não,Sim,8.005754301587302,,Ametista,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,8.36904761904762,8.055555555555555,8.500005,6.66666,7.5,6.041666666666666,10.0,10.0,140.0,1.0,3.0,Promovido de Fase,Mantido na Fase atual,Promovido de Fase + Bolsa,,,,,,,,6.666666666666667,8.0,9.5
2201,ALUNO-1220,2022,2022.0,,,,5.0,C,Fase 7 (3º EM),Não,Sim,Não,5.271367632478633,,Quartzo,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,3.040865384615384,3.277777777777778,7.27778,7.08333,7.5,5.9375,5.0,55.0,804.0,5.0,4.0,Promovido de Fase + Bolsa,Mantido na Fase atual,Mantido na Fase atual,Alocado em Fase anterior,,,,,,,4.5,3.0,2.333333333333333
2202,ALUNO-1221,2022,2021.0,,,,3.0,K,Fase 3 (7º e 8º ano),Não,Não,Sim,8.045898786731787,,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,9.211436711436711,7.122222222222223,7.333335,7.5,7.5,8.125,10.0,20.0,133.0,4.0,4.0,Promovido de Fase + Bolsa,Mantido na Fase atual,Promovido de Fase,Promovido de Fase,,,,,,,5.666666666666667,7.0,8.700000000000001
2203,ALUNO-1223,2022,2019.0,,,,3.0,K,Fase 3 (7º e 8º ano),Não,Não,Não,6.806094361305362,,Ágata,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,6.862082362082362,5.944444444444444,5.62499,6.66666,7.5,7.03125,10.0,71.0,553.0,10.0,4.0,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,,,,,,,5.0,6.833333333333333,6.0
2204,ALUNO-1224,2022,2022.0,,,,2.0,I,Fase 3 (7º e 8º ano),Não,Não,Não,6.775947831501832,,Ágata,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,8.824175824175825,4.666666666666666,7.722223333333334,7.416679999999999,6.25,6.666666666666666,5.0,89.0,563.0,6.0,3.0,Mantido na Fase atual,Promovido de Fase,Mantido na Fase atual,,,,,,,,4.0,5.333333333333333,
2205,ALUNO-1226,2022,2019.0,,,,3.0,K,Fase 3 (7º e 8º ano),Não,Não,Não,6.618397615273615,,Ágata,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,6.826368076368077,4.0,5.62499,8.75001,7.5,7.03125,10.0,80.0,620.0,13.0,4.0,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,,,,,,,4.666666666666667,6.333333333333333,1.0
2206,ALUNO-1227,2022,2022.0,,,,5.0,A,Fase 7 (3º EM),Não,Não,Não,6.304434274042951,,Ágata,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,7.411064425770308,3.944444444444445,7.0416625,7.5,7.5,6.25,5.0,42.0,687.0,6.0,3.0,Mantido na Fase atual,Mantido na Fase atual,Promovido de Fase,,,,,,,,1.5,4.166666666666667,6.166666666666667
2207,ALUNO-1230,2022,2017.0,,,,4.0,L,Fase 4 (9º ano),Não,Não,Sim,8.063313842911878,,Topázio,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,9.788793103448276,7.611111111111111,7.5,7.08333,5.625,8.125,10.0,12.0,128.0,3.0,4.0,Promovido de Fase + Bolsa,Mantido na Fase atual,Promovido de Fase,Promovido de Fase + Bolsa,,,,,,,5.333333333333333,7.833333333333333,9.666666666666666
2208,ALUNO-1231,2022,2017.0,,,,2.0,J,Fase 4 (9º ano),Não,Não,Não,5.852247249848761,,Quartzo,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,5.698729582577132,2.833333333333333,7.166663333333333,9.000020000000001,6.875,6.25,5.0,137.0,744.0,6.0,3.0,Promovido de Fase,Mantido na Fase atual,Promovido de Fase,,,,,,,,3.333333333333333,2.333333333333333,
2209,ALUNO-1233,2022,2017.0,,,,6.0,A,Fase 6 (2º EM),Não,Não,Sim,6.032563917069858,,Ágata,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,4.774279029793735,6.855555555555555,6.111109999999999,0.0,6.875,7.96875,10.0,15.0,722.0,15.0,4.0,Promovido de Fase,Mantido na Fase atual,Promovido de Fase,Promovido de Fase,,,,,,,7.666666666666667,5.1,7.8
2210,ALUNO-1235,2022,2022.0,,,,5.0,B,Fase 7 (3º EM),Não,Sim,Não,7.712230603896105,,Ametista,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,7.70698051948052,9.333333333333334,7.8750025,8.33334,7.5,6.458333333333334,5.0,13.0,232.0,6.0,3.0,Promovido de Fase + Bolsa,Mantido na Fase atual,Promovido de Fase + Bolsa,,,,,,,,9.0,9.5,9.5
2211,ALUNO-1236,2022,2022.0,,,,3.0,N,Fase 3 (7º e 8º ano),Não,Não,Não,6.859437909090909,,Ágata,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,8.139204545454547,4.666666666666667,6.777773333333332,7.083340000000001,5.0,7.34375,10.0,70.0,536.0,8.0,3.0,Promovido de Fase,Mantido na Fase atual,Promovido de Fase,,,,,,,,4.333333333333333,5.666666666666667,4.0
2212,ALUNO-1237,2022,2019.0,,,,3.0,G,Fase 5 (1º EM),Não,Não,Não,5.3185395,,Quartzo,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,5.604166666666667,3.733333333333334,4.4166625,5.83332,7.5,7.34375,5.0,121.0,800.0,8.0,4.0,Promovido de Fase,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,,,,,,,3.0,2.833333333333333,5.366666666666667
2213,ALUNO-1239,2022,2021.0,,,,2.0,F,Fase 3 (7º e 8º ano),Não,Não,Não,7.747224000000001,,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,9.791666666666666,6.916666666666666,7.944443333333333,9.000020000000001,7.5,6.666666666666666,5.0,34.0,217.0,5.0,3.0,Mantido na Fase atual,Promovido de Fase,Mantido na Fase atual,,,,,,,,5.333333333333333,8.5,
2214,ALUNO-1243,2022,2022.0,,,,0.0,R,ALFA  (2º e 3º ano),Não,Não,Não,7.496892358974359,,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,8.061538461538461,7.433333333333334,7.33333,9.000020000000001,5.625,4.6875,10.0,90.0,313.0,6.0,2.0,Mantido na Fase atual,Mantido na Fase atual,,,,,,,,,8.266666666666667,6.6,
